mode: atomic
github.com/kong/deck/diff/diff.go:50.39,59.2 4 0
github.com/kong/deck/state/builder.go:380.2,381.16 2 0
github.com/kong/deck/state/builder.go:381.16,383.3 1 0
github.com/kong/deck/state/builder.go:384.2,384.23 1 0
github.com/kong/deck/state/cacert.go:39.68,41.28 1 9
github.com/kong/deck/state/cacert.go:41.28,43.3 1 1
github.com/kong/deck/state/cacert.go:44.2,49.31 5 8
github.com/kong/deck/state/cacert.go:49.31,51.3 1 7
github.com/kong/deck/state/cacert.go:52.2,53.16 2 8
github.com/kong/deck/state/cacert.go:53.16,55.3 1 1
github.com/kong/deck/state/cacert.go:55.8,55.41 1 7
github.com/kong/deck/state/cacert.go:55.41,57.3 1 0
github.com/kong/deck/state/cacert.go:59.2,60.16 2 7
github.com/kong/deck/state/cacert.go:60.16,62.3 1 1
github.com/kong/deck/state/cacert.go:63.2,64.12 2 6
github.com/kong/deck/state/cacert.go:67.71,68.25 1 20
github.com/kong/deck/state/cacert.go:68.25,71.34 2 26
github.com/kong/deck/state/cacert.go:71.34,72.12 1 17
github.com/kong/deck/state/cacert.go:74.3,74.17 1 9
github.com/kong/deck/state/cacert.go:74.17,76.4 1 0
github.com/kong/deck/state/cacert.go:77.3,78.10 2 9
github.com/kong/deck/state/cacert.go:78.10,79.25 1 1
github.com/kong/deck/state/cacert.go:81.3,81.64 1 8
github.com/kong/deck/state/cacert.go:83.2,83.25 1 11
github.com/kong/deck/state/cacert.go:87.81,88.20 1 7
github.com/kong/deck/state/cacert.go:88.20,90.3 1 1
github.com/kong/deck/state/cacert.go:92.2,94.33 3 6
github.com/kong/deck/state/cacert.go:99.71,101.28 1 3
github.com/kong/deck/state/cacert.go:101.28,103.3 1 1
github.com/kong/deck/state/cacert.go:105.2,109.16 4 2
github.com/kong/deck/state/cacert.go:109.16,111.3 1 1
github.com/kong/deck/state/cacert.go:113.2,114.16 2 1
github.com/kong/deck/state/cacert.go:114.16,116.3 1 0
github.com/kong/deck/state/cacert.go:118.2,119.12 2 1
github.com/kong/deck/state/cacert.go:122.58,124.16 2 6
github.com/kong/deck/state/cacert.go:124.16,126.3 1 3
github.com/kong/deck/state/cacert.go:128.2,129.16 2 3
github.com/kong/deck/state/cacert.go:129.16,131.3 1 0
github.com/kong/deck/state/cacert.go:132.2,132.12 1 3
github.com/kong/deck/state/cacert.go:136.66,137.20 1 5
github.com/kong/deck/state/cacert.go:137.20,139.3 1 1
github.com/kong/deck/state/cacert.go:141.2,145.16 4 4
github.com/kong/deck/state/cacert.go:145.16,147.3 1 2
github.com/kong/deck/state/cacert.go:149.2,150.12 2 2
github.com/kong/deck/state/cacert.go:154.71,159.16 4 2
github.com/kong/deck/state/cacert.go:159.16,161.3 1 0
github.com/kong/deck/state/cacert.go:163.2,164.53 2 2
github.com/kong/deck/state/cacert.go:164.53,166.10 2 3
github.com/kong/deck/state/cacert.go:166.10,167.25 1 1
github.com/kong/deck/state/cacert.go:169.3,169.66 1 2
github.com/kong/deck/state/cacert.go:171.2,172.17 2 1
github.com/kong/deck/state/certificate.go:35.50,36.34 1 12
github.com/kong/deck/state/certificate.go:36.34,38.3 1 2
github.com/kong/deck/state/certificate.go:39.2,39.35 1 10
github.com/kong/deck/state/certificate.go:39.35,41.3 1 1
github.com/kong/deck/state/certificate.go:42.2,42.12 1 9
github.com/kong/deck/state/certificate.go:49.69,51.33 1 11
github.com/kong/deck/state/certificate.go:51.33,53.3 1 1
github.com/kong/deck/state/certificate.go:54.2,54.50 1 10
github.com/kong/deck/state/certificate.go:54.50,56.3 1 2
github.com/kong/deck/state/certificate.go:58.2,62.16 4 8
github.com/kong/deck/state/certificate.go:62.16,64.3 1 1
github.com/kong/deck/state/certificate.go:64.8,64.41 1 7
github.com/kong/deck/state/certificate.go:64.41,66.3 1 0
github.com/kong/deck/state/certificate.go:68.2,69.16 2 7
github.com/kong/deck/state/certificate.go:69.16,71.3 1 0
github.com/kong/deck/state/certificate.go:72.2,73.12 2 7
github.com/kong/deck/state/certificate.go:76.70,79.16 2 19
github.com/kong/deck/state/certificate.go:79.16,81.3 1 10
github.com/kong/deck/state/certificate.go:83.2,84.9 2 9
github.com/kong/deck/state/certificate.go:84.9,85.24 1 1
github.com/kong/deck/state/certificate.go:87.2,87.54 1 8
github.com/kong/deck/state/certificate.go:91.71,92.14 1 7
github.com/kong/deck/state/certificate.go:92.14,94.3 1 1
github.com/kong/deck/state/certificate.go:96.2,99.16 4 6
github.com/kong/deck/state/certificate.go:99.16,101.3 1 1
github.com/kong/deck/state/certificate.go:102.2,102.25 1 4
github.com/kong/deck/state/certificate.go:105.86,107.16 2 6
github.com/kong/deck/state/certificate.go:107.16,109.3 1 0
github.com/kong/deck/state/certificate.go:110.2,110.16 1 6
github.com/kong/deck/state/certificate.go:110.16,112.3 1 2
github.com/kong/deck/state/certificate.go:113.2,114.9 2 4
github.com/kong/deck/state/certificate.go:114.9,115.24 1 1
github.com/kong/deck/state/certificate.go:117.2,117.54 1 3
github.com/kong/deck/state/certificate.go:124.25,125.29 1 5
github.com/kong/deck/state/certificate.go:125.29,127.3 1 1
github.com/kong/deck/state/certificate.go:129.2,132.48 3 4
github.com/kong/deck/state/certificate.go:137.72,138.33 1 3
github.com/kong/deck/state/certificate.go:138.33,140.3 1 1
github.com/kong/deck/state/certificate.go:141.2,141.50 1 2
github.com/kong/deck/state/certificate.go:141.50,143.3 1 1
github.com/kong/deck/state/certificate.go:145.2,149.16 4 1
github.com/kong/deck/state/certificate.go:149.16,151.3 1 0
github.com/kong/deck/state/certificate.go:153.2,154.16 2 1
github.com/kong/deck/state/certificate.go:154.16,156.3 1 0
github.com/kong/deck/state/certificate.go:158.2,159.12 2 1
github.com/kong/deck/state/certificate.go:162.57,164.16 2 5
github.com/kong/deck/state/certificate.go:164.16,166.3 1 2
github.com/kong/deck/state/certificate.go:168.2,169.16 2 3
github.com/kong/deck/state/certificate.go:169.16,171.3 1 0
github.com/kong/deck/state/certificate.go:172.2,172.12 1 3
github.com/kong/deck/state/certificate.go:176.58,177.14 1 4
github.com/kong/deck/state/certificate.go:177.14,179.3 1 1
github.com/kong/deck/state/certificate.go:181.2,185.16 4 3
github.com/kong/deck/state/certificate.go:185.16,187.3 1 2
github.com/kong/deck/state/certificate.go:189.2,190.12 2 1
github.com/kong/deck/state/certificate.go:194.74,195.29 1 3
github.com/kong/deck/state/certificate.go:195.29,197.3 1 1
github.com/kong/deck/state/certificate.go:199.2,203.16 4 2
github.com/kong/deck/state/certificate.go:203.16,205.3 1 1
github.com/kong/deck/state/certificate.go:206.2,207.16 2 1
github.com/kong/deck/state/certificate.go:207.16,209.3 1 0
github.com/kong/deck/state/certificate.go:211.2,212.12 2 1
github.com/kong/deck/state/certificate.go:216.67,221.16 4 2
github.com/kong/deck/state/certificate.go:221.16,223.3 1 0
github.com/kong/deck/state/certificate.go:225.2,226.53 2 2
github.com/kong/deck/state/certificate.go:226.53,228.10 2 3
github.com/kong/deck/state/certificate.go:228.10,229.25 1 1
github.com/kong/deck/state/certificate.go:231.3,231.62 1 2
github.com/kong/deck/state/certificate.go:233.2,234.17 2 1
github.com/kong/deck/state/consumer.go:44.60,45.30 1 8
github.com/kong/deck/state/consumer.go:45.30,47.3 1 1
github.com/kong/deck/state/consumer.go:49.2,54.37 5 7
github.com/kong/deck/state/consumer.go:54.37,56.3 1 6
github.com/kong/deck/state/consumer.go:63.2,64.16 2 7
github.com/kong/deck/state/consumer.go:64.16,66.3 1 1
github.com/kong/deck/state/consumer.go:66.8,66.41 1 6
github.com/kong/deck/state/consumer.go:66.41,68.3 1 0
github.com/kong/deck/state/consumer.go:70.2,70.37 1 6
github.com/kong/deck/state/consumer.go:70.37,73.17 3 0
github.com/kong/deck/state/consumer.go:73.17,75.4 1 0
github.com/kong/deck/state/consumer.go:75.9,75.42 1 0
github.com/kong/deck/state/consumer.go:75.42,77.4 1 0
github.com/kong/deck/state/consumer.go:80.2,81.16 2 6
github.com/kong/deck/state/consumer.go:81.16,83.3 1 0
github.com/kong/deck/state/consumer.go:84.2,85.12 2 6
github.com/kong/deck/state/consumer.go:88.86,89.25 1 18
github.com/kong/deck/state/consumer.go:89.25,91.34 2 23
github.com/kong/deck/state/consumer.go:91.34,92.12 1 14
github.com/kong/deck/state/consumer.go:94.3,94.17 1 9
github.com/kong/deck/state/consumer.go:94.17,96.4 1 0
github.com/kong/deck/state/consumer.go:97.3,98.10 2 9
github.com/kong/deck/state/consumer.go:98.10,99.25 1 1
github.com/kong/deck/state/consumer.go:101.3,101.56 1 8
github.com/kong/deck/state/consumer.go:103.2,103.25 1 9
github.com/kong/deck/state/consumer.go:107.89,108.24 1 8
github.com/kong/deck/state/consumer.go:108.24,110.3 1 1
github.com/kong/deck/state/consumer.go:112.2,114.67 3 7
github.com/kong/deck/state/consumer.go:118.81,119.20 1 0
github.com/kong/deck/state/consumer.go:119.20,121.3 1 0
github.com/kong/deck/state/consumer.go:123.2,125.57 3 0
github.com/kong/deck/state/consumer.go:130.63,132.30 1 3
github.com/kong/deck/state/consumer.go:132.30,134.3 1 1
github.com/kong/deck/state/consumer.go:136.2,140.16 4 2
github.com/kong/deck/state/consumer.go:140.16,142.3 1 1
github.com/kong/deck/state/consumer.go:144.2,145.16 2 1
github.com/kong/deck/state/consumer.go:145.16,147.3 1 0
github.com/kong/deck/state/consumer.go:149.2,150.12 2 1
github.com/kong/deck/state/consumer.go:153.64,155.16 2 4
github.com/kong/deck/state/consumer.go:155.16,157.3 1 2
github.com/kong/deck/state/consumer.go:159.2,160.16 2 2
github.com/kong/deck/state/consumer.go:160.16,162.3 1 0
github.com/kong/deck/state/consumer.go:163.2,163.12 1 2
github.com/kong/deck/state/consumer.go:167.65,168.24 1 3
github.com/kong/deck/state/consumer.go:168.24,170.3 1 1
github.com/kong/deck/state/consumer.go:172.2,176.16 4 2
github.com/kong/deck/state/consumer.go:176.16,178.3 1 1
github.com/kong/deck/state/consumer.go:180.2,181.12 2 1
github.com/kong/deck/state/consumer.go:185.61,190.16 4 2
github.com/kong/deck/state/consumer.go:190.16,192.3 1 0
github.com/kong/deck/state/consumer.go:194.2,195.53 2 2
github.com/kong/deck/state/consumer.go:195.53,197.10 2 3
github.com/kong/deck/state/consumer.go:197.10,198.25 1 1
github.com/kong/deck/state/consumer.go:200.3,200.56 1 2
github.com/kong/deck/state/consumer.go:202.2,203.17 2 1
github.com/kong/deck/state/consumer_group.go:37.75,38.35 1 0
github.com/kong/deck/state/consumer_group.go:38.35,40.3 1 0
github.com/kong/deck/state/consumer_group.go:41.2,46.38 5 0
github.com/kong/deck/state/consumer_group.go:46.38,48.3 1 0
github.com/kong/deck/state/consumer_group.go:49.2,50.16 2 0
github.com/kong/deck/state/consumer_group.go:50.16,52.3 1 0
github.com/kong/deck/state/consumer_group.go:52.8,52.41 1 0
github.com/kong/deck/state/consumer_group.go:52.41,54.3 1 0
github.com/kong/deck/state/consumer_group.go:56.2,57.16 2 0
github.com/kong/deck/state/consumer_group.go:57.16,59.3 1 0
github.com/kong/deck/state/consumer_group.go:60.2,61.12 2 0
github.com/kong/deck/state/consumer_group.go:64.78,65.25 1 0
github.com/kong/deck/state/consumer_group.go:65.25,68.34 2 0
github.com/kong/deck/state/consumer_group.go:68.34,69.12 1 0
github.com/kong/deck/state/consumer_group.go:71.3,71.17 1 0
github.com/kong/deck/state/consumer_group.go:71.17,73.4 1 0
github.com/kong/deck/state/consumer_group.go:75.3,76.10 2 0
github.com/kong/deck/state/consumer_group.go:76.10,77.25 1 0
github.com/kong/deck/state/consumer_group.go:79.3,79.71 1 0
github.com/kong/deck/state/consumer_group.go:81.2,81.25 1 0
github.com/kong/deck/state/consumer_group.go:85.81,86.20 1 0
github.com/kong/deck/state/consumer_group.go:86.20,88.3 1 0
github.com/kong/deck/state/consumer_group.go:90.2,93.16 4 0
github.com/kong/deck/state/consumer_group.go:93.16,94.34 1 0
github.com/kong/deck/state/consumer_group.go:94.34,96.4 1 0
github.com/kong/deck/state/consumer_group.go:97.3,97.18 1 0
github.com/kong/deck/state/consumer_group.go:99.2,99.27 1 0
github.com/kong/deck/state/consumer_group.go:103.78,104.35 1 0
github.com/kong/deck/state/consumer_group.go:104.35,106.3 1 0
github.com/kong/deck/state/consumer_group.go:108.2,112.16 4 0
github.com/kong/deck/state/consumer_group.go:112.16,114.3 1 0
github.com/kong/deck/state/consumer_group.go:116.2,117.16 2 0
github.com/kong/deck/state/consumer_group.go:117.16,119.3 1 0
github.com/kong/deck/state/consumer_group.go:121.2,122.12 2 0
github.com/kong/deck/state/consumer_group.go:125.65,127.16 2 0
github.com/kong/deck/state/consumer_group.go:127.16,129.3 1 0
github.com/kong/deck/state/consumer_group.go:131.2,132.16 2 0
github.com/kong/deck/state/consumer_group.go:132.16,134.3 1 0
github.com/kong/deck/state/consumer_group.go:135.2,135.12 1 0
github.com/kong/deck/state/consumer_group.go:139.66,140.20 1 0
github.com/kong/deck/state/consumer_group.go:140.20,142.3 1 0
github.com/kong/deck/state/consumer_group.go:144.2,148.16 4 0
github.com/kong/deck/state/consumer_group.go:148.16,150.3 1 0
github.com/kong/deck/state/consumer_group.go:152.2,153.12 2 0
github.com/kong/deck/state/consumer_group.go:157.71,162.16 4 0
github.com/kong/deck/state/consumer_group.go:162.16,164.3 1 0
github.com/kong/deck/state/consumer_group.go:166.2,167.53 2 0
github.com/kong/deck/state/consumer_group.go:167.53,169.10 2 0
github.com/kong/deck/state/consumer_group.go:169.10,170.25 1 0
github.com/kong/deck/state/consumer_group.go:172.3,172.66 1 0
github.com/kong/deck/state/consumer_group.go:174.2,175.17 2 0
github.com/kong/deck/state/consumer_group_consumers.go:66.67,68.42 1 0
github.com/kong/deck/state/consumer_group_consumers.go:68.42,70.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:71.2,71.12 1 0
github.com/kong/deck/state/consumer_group_consumers.go:78.86,79.39 1 0
github.com/kong/deck/state/consumer_group_consumers.go:79.39,81.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:83.2,83.57 1 0
github.com/kong/deck/state/consumer_group_consumers.go:83.57,85.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:87.2,92.46 5 0
github.com/kong/deck/state/consumer_group_consumers.go:92.46,94.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:95.2,96.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:96.16,98.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:98.8,98.41 1 0
github.com/kong/deck/state/consumer_group_consumers.go:98.41,100.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:102.2,103.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:103.16,105.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:106.2,107.12 2 0
github.com/kong/deck/state/consumer_group_consumers.go:110.104,112.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:112.16,114.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:116.2,117.53 2 0
github.com/kong/deck/state/consumer_group_consumers.go:117.53,119.10 2 0
github.com/kong/deck/state/consumer_group_consumers.go:119.10,120.25 1 0
github.com/kong/deck/state/consumer_group_consumers.go:122.3,122.94 1 0
github.com/kong/deck/state/consumer_group_consumers.go:124.2,124.23 1 0
github.com/kong/deck/state/consumer_group_consumers.go:127.118,129.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:129.16,131.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:133.2,133.25 1 0
github.com/kong/deck/state/consumer_group_consumers.go:133.25,134.38 1 0
github.com/kong/deck/state/consumer_group_consumers.go:134.38,135.72 1 0
github.com/kong/deck/state/consumer_group_consumers.go:135.72,137.5 1 0
github.com/kong/deck/state/consumer_group_consumers.go:140.2,140.25 1 0
github.com/kong/deck/state/consumer_group_consumers.go:146.35,151.2 3 0
github.com/kong/deck/state/consumer_group_consumers.go:154.89,155.39 1 0
github.com/kong/deck/state/consumer_group_consumers.go:155.39,157.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:159.2,159.57 1 0
github.com/kong/deck/state/consumer_group_consumers.go:159.57,161.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:163.2,168.16 4 0
github.com/kong/deck/state/consumer_group_consumers.go:168.16,170.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:172.2,173.9 2 0
github.com/kong/deck/state/consumer_group_consumers.go:173.9,174.24 1 0
github.com/kong/deck/state/consumer_group_consumers.go:176.2,177.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:177.16,179.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:181.2,182.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:182.16,184.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:186.2,187.12 2 0
github.com/kong/deck/state/consumer_group_consumers.go:190.90,192.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:192.16,194.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:195.2,196.16 2 0
github.com/kong/deck/state/consumer_group_consumers.go:196.16,198.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:199.2,199.12 1 0
github.com/kong/deck/state/consumer_group_consumers.go:203.91,204.20 1 0
github.com/kong/deck/state/consumer_group_consumers.go:204.20,206.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:208.2,208.27 1 0
github.com/kong/deck/state/consumer_group_consumers.go:208.27,210.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:212.2,216.16 4 0
github.com/kong/deck/state/consumer_group_consumers.go:216.16,218.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:220.2,221.12 2 0
github.com/kong/deck/state/consumer_group_consumers.go:225.87,230.16 4 0
github.com/kong/deck/state/consumer_group_consumers.go:230.16,232.3 1 0
github.com/kong/deck/state/consumer_group_consumers.go:234.2,235.53 2 0
github.com/kong/deck/state/consumer_group_consumers.go:235.53,237.10 2 0
github.com/kong/deck/state/consumer_group_consumers.go:237.10,238.25 1 0
github.com/kong/deck/state/consumer_group_consumers.go:240.3,240.82 1 0
github.com/kong/deck/state/consumer_group_consumers.go:242.2,243.17 2 0
github.com/kong/deck/state/consumer_group_plugin.go:64.61,66.40 1 0
github.com/kong/deck/state/consumer_group_plugin.go:66.40,68.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:69.2,69.12 1 0
github.com/kong/deck/state/consumer_group_plugin.go:76.80,78.42 2 0
github.com/kong/deck/state/consumer_group_plugin.go:78.42,80.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:80.8,82.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:84.2,84.53 1 0
github.com/kong/deck/state/consumer_group_plugin.go:84.53,86.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:88.2,94.16 6 0
github.com/kong/deck/state/consumer_group_plugin.go:94.16,96.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:96.8,96.41 1 0
github.com/kong/deck/state/consumer_group_plugin.go:96.41,98.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:100.2,101.16 2 0
github.com/kong/deck/state/consumer_group_plugin.go:101.16,103.3 1 0
github.com/kong/deck/state/consumer_group_plugin.go:104.2,105.12 2 0
github.com/kong/deck/state/consumer_group_plugin.go:108.109,110.16 2 0
github.com/kong/deck/state/consumer_group_plugin.go:110.16,112.3 1 0
